en|In 1902 the Guild moved to Chipping Campden, in the Gloucestershire Cotswolds, where a
en|community provided local patrons, but where the market for craftsman-designed furniture and metalwork was
en|The Guild of Handicraft specialised in metalworking, producing jewellery and enamels as well as
en|copper and wrought ironwork, and furniture. (A widely illustrated suite of furniture was made
en|the Guild to designs of M. H. Baillie Scott for Ernest Louis, Grand Duke
en|Hesse at Darmstadt.) The School attached to the Guild taught crafts. The Guild operated
en|seek not only to set a higher standard of craftsmanship, but at the same
en|and in so doing, to protect the status of the craftsman. To this end
en|endeavours to steer a mean between the independence of the artist— which is individualistic
en|often parasitical— and the trade-shop, where the workman is bound to purely commercial and
en|traditions, and has, as a rule, neither stake in the business nor any interest
en|Ashbee himself often designed objects to be made of silver and other metals: belt
en|As an architect, he was willing to do complete house design, including interior furniture
en|decoration, as well as items such as fireplaces. In the 1890s he renovated The
en|near Wombourne in Staffordshire for Colonel Thomas Shaw-Hellier, commandant of the Royal Military School
en|Music, adding a billiard room and chapel, amid many external changes. Shaw-Hellier commissioned him
en|1907 to build the Villa San Giorgio in Taormina, Sicily, as a little island
en|England in Italy, hence the name of the patron saint (see History of Taormina).
en|biographer Fiona MacCarthy judges it "the most impressive of Ashbee's remaining buildings"; it is
en|He also designed buildings in Budapest and London, including several studios in Cheyne Walk,
en|Ashbee also founded the Survey of London. The Oxford Reference (Oxford University Press) provides
en|summary: "Mindful of the huge losses of historic buildings through redevelopment, he began a
en|Ashbee was involved in book production and literary work. He set up the Essex
en|Press after Morris's Kelmscott Press closed in 1897, taking on many of the displaced
en|and craftsmen. Between 1898 and 1910 the Essex House Press produced more than 70
en|Ashbee designed two type faces for the Press, Endevour (1901) and Prayer Book (1903),
en|In 1906, Ashbee published "A Book of Cottages and Little Houses" and, in 1909,
en|In 1924, after concluding a job as civic advisor to the city of Jerusalem,
en|wrote a report titled Jerusalem, 1920-1922, Being the Records of the Pro-Jerusalem Council During
en|Ashbee wrote two utopian novels influenced by Morris, From Whitechapel to Camelot (1892) and
en|Building of Thelema (1910), the latter named after the abbey in François Rabelais' book
en|In 1918 Ashbee was appointed civic adviser to the British Administration for Palestine, within
en|Occupied Enemy Territory Administration, later Mandatory Palestine, overseeing building works and the protection of
en|sites and monuments as the chairman of the Pro-Jerusalem Society. His official title was
en|Secretary to the Council, which was the leading board of the Society. He summoned
en|Ashbee served as Civic Adviser to the City of Jerusalem (1919-1922) and as a
en|adviser to the Town Planning Commission. Described as "the most pro-Arab and anti-Zionist" of
en|six British planners, Ashbee's view of the city "was colored by a romantic sense
en|the vernacular." Aiming to protect this Palestinian vernacular and the city's secular and traditional
en|Ashbee oversaw conservation and repair work in the city, and revived the craft industry
en|Ashbee has been described by as "half-Jewish, Anglican, bisexual, married, Socialist, conservationist, romantic, rebel,
en|Ashbee was homosexual at a time when sex between men was a criminal offence.
en|is thought to have been a member of the Order of Chaeronea, a secret
en|founded in 1897 by the poet and penal reformer George Ives for the cultivation
en|a homosexual ethos. He certainly belonged to groups that provided support and understanding to
en|In 1898, seemingly to cover his homosexuality, Ashbee married the daughter of a wealthy
en|stockbroker, Janet Elizabeth Forbes (1877–1961), to whom he admitted his sexual orientation soon after
en|accepted his proposal. During thirteen years of rocky marriage, which included a serious affair
en|his wife's, they had four children: Mary, Helen, Prudence, and Felicity. Mary Ashbee, later
en|(1911–2004) was born at Chipping Campden; Jane Felicity Ashbee (1913–2008), Helen Christabel Ashbee, later
en|Ashbee was influenced in his life by the theories of homosexuality developed by Edward
en|Ashbee died in 1942 at Sevenoaks and was buried at St Peter and St
en|Church in Seal, Kent, where he was church architect. The internal screen for the
en|His papers and journals are at King's College, Cambridge. Ashbee's unpublished personal memoirs, all
en|The East End Preservation Society has presented an annual CR Ashbee Memorial Lecture since
en|Nora is a theatre show directed by Haris Pasovic and produced by the East
en|Theatre Company based in Sarajevo, Bosnia and Herzegovina. The show is based on Henrik
en|1879 play A Doll's House, which was translated into Bosnian by Munib Delalic. Nora
en|the story of a young successful couple who seemingly live a perfect life but
en|The story focuses on Nora and Torvald Helmer, who, as in Ibsen's original, are
en|successful married couple who live a handsome and sophisticated lifestyle. At first glance, the
en|of Nora and Torvald is a modern model of a happy marriage. Torvald is
en|rising star in the financial world who is careful to preserve the couple's public
en|enjoys luxury cars and collects expensive watches. At the same time he enjoys a
en|family life, alongside an attractive wife and a five-year-old daughter. His wife Nora also
en|shopping, clothes, shoes, perfumes, watches, exclusive brands, and luxury lingerie. Their sex life is
en|Things change when Nora’s old friend Christine suddenly comes back into Nora’s life. From
en|ascetic, hard working young woman, Christine soon transforms into a femme fatale who, powered
en|ambition and greed, mercilessly climbs the social ladder. Her lover, Helene Krogstad (who in
en|original is a male character) blackmails both Nora and Torvald. Dr. Rank, a friend
en|the Helmers, is dying of a terminal disease and decides to admit to Nora
en|that he is in love with her. A financial crisis begins to beguile Torvald
en|The show premiered in Sarajevo and toured Macedonia during the Ohrid Summer Festival. It
en|Sir Stuart Hampson CVODL (born 7 January 1947) is a British businessman. He was
en|chairman of the John Lewis Partnership. He was the fourth person to be appointed
en|Hampson joined the Partnership in 1982 and, after gaining experience in a number of
en|stores, became Managing Director of Tyrrell &amp; Green (now John Lewis Southampton). He was
en|to the Board as Director of Research and Expansion in 1986, adding The Deputy
en|to his responsibilities in 1989 and he became the fourth Chairman of the Partnership
en|During those 14 years, Hampson presided over a programme of modernisation without sacrificing the
en|ethos and principles that were embodied in its 1929 constitution of co-ownership and the
en|of its staff. His 14 years as chairman saw steady expansion, the refurbishment of
en|Oxford Street and Sloane Square department stores, the extension of trading hours, the expansion
en|the product range and the establishment of an online presence through John Lewis Direct
en|Hampson was knighted in 1998 and also received an honorary doctorate in Business Administration
en|Kingston University in the same year. He became a Deputy Lieutenant of Buckinghamshire in
en|He was appointed Commander of the Royal Victorian Order (CVO) in the 2016 Birthday
en|Hampson spent the first part of his career in the Civil Service, starting at
en|Board of Trade in 1969 after leaving Oxford University. His last post was as
en|A founding Deputy Chairman of London First and past President of the Royal Agricultural
en|of England. He was President of the Employee Ownership Association. Hampson chaired the team
en|Economic Renewal in deprived communities, and he is one of the Prince of Wales's
en|in this area. He is also an active Freemason. He was appointed Senior Grand
en|On 16 December 2006 it was announced that Hampson would retire from the John
en|Partnership in March 2007. He was replaced by Charlie Mayfield, previously Managing Director of
en|Following his retirement, Hampson joined the corporate speaking circuit in 2009 to lecture on
nl|Acanthixalus is een geslacht van kikkers uit de familie rietkikkers (Hyperoliidae). De groep werd
nl|Er zijn twee soorten die voorkomen in delen van Afrika en leven in de
nl|Acanthixalus · Afrixalus · Alexteroon · Arlequinus · Callixalus · Chrysobatrachus · Cryptothylax ·
nl|· Hyperolius · Kassina · Kassinula · Morerella · Opisthothylax · Paracassina · Phlyctimantis
nl|Station Meiningen is een spoorwegstation in de Duitse plaats Meiningen. Het station bestaat uit
nl|delen. De Pruisische station werd geopend in 1858. In 1874 werd het Beierse station
nl|Het diertje behoort tot het geslacht Macrobiotus en behoort tot de familie Macrobiotidae. De
en|Mont-Orford National Park is a national park in Orford, Quebec, Canada that is maintained
en|The park is located immediately north of Magog in the Eastern Townships tourist region
en|the province. It encompasses several mountain peaks, among which are Mont Orford, Mont Giroux
en|The park is open year-round. Popular summer activities in the park include camping, hiking,
en|cycling, canoeing, kayaking, pedalos, row boating, rock climbing, paddle surfing, and wildlife watching. The
en|popular winter sport in the park is alpine skiing, with cross-country skiing, snowshoeing, snow
en|Charles Albert Alexander (February 1827 – May 23, 1888) was an American architect active
en|the second half of the 19th century. He designed notable buildings in Boston, Portland
en|Alexander was born in February 1827, in Charlestown, Massachusetts, to Henry Foster Alexander and
en|In 1849, Alexander was listed as a partner of William Washburn, a Boston architect.
en|of his works was the renovation of the American House hotel in 1851, a
en|After several years in Portland, Maine, after his divorce Alexander moved to New York
en|in 1863, but regularly visited Portland. It was during his period in New York
en|Alexander was elected to the American Institute of Architects. He was living near Madison
en|Alexander married Mary Catherine Granger on September 2, 1849, in New Haven, Connecticut. Two
en|later, the couple temporarily relocated to Portland, Maine, with a view to moving there
en|Their son, Philip, was born in Boston in November 1851, shortly after which the
en|completed their move to Portland, where they lived in one side of the Jonah
en|A daughter, Maude Evangeline, was born in 1858. The following year, the Alexanders purchased
en|In early 1862, Mary filed for a divorce, citing mental and physical abuse from
en|husband. She and the children had moved back to Boston in late 1859. The
en|Supreme Court ruled in favor of Mary and granted her custody of the couple's
en|She sold the home to Charles for $1500, and remained in the Boston area
en|Alexander died on May 23, 1888, at the Brevoort House in New York, where
en|was on a visit. He was 61. He is believed to have been buried
nl|Argyrocosma argosticta is een vlinder uit de familie van de spanners (Geometridae). De wetenschappelijke
en|Chief Kanongesha is a Senior Chieftainship of the Kanongesha-Lunda people in the North-Western Province
en|Zambia, based about 40 kilometres (mi) west of the district headquarters, Mwinilunga. Kanongesha is
en|of three Lunda Senior Chieftainships in Zambia. The current Chief serves under the mantle
en|The annual Chisemwa cha Lunda ceremony held by the chief draws crowds to the
en|The 2010–11 Lega Pro Prima Divisione season was the thirty-third football league season of
en|Lega Pro Prima Divisione since its establishment in 1978, and the third since the
en|The league will also be composed of 36 teams divided into two divisions of
en|teams each, whose teams will be divided geographically. Teams will play only other teams
en|their own division, once at home and once away for a total of 34
en|Teams finishing first in the regular season, plus one team winning the playoff round
en|each division will be promoted to Serie B; teams finishing last in the regular
en|plus two relegation playoff losers from each division will be relegated to Lega Pro
en|Divisione. In all, four teams will be promoted to Serie B, and six teams
en|The league was to feature four teams relegated from Serie B in 2009–10. Triestina,
en|Gallipoli and Salernitana. But on July 17, 2010 Mantova and Gallipoli was excluded by
en|Federal Council and relegated to Serie D and Promozione respectively. Because of the exclusion
en|Ancona from Serie B Triestina was admitted back to fill the vacancy on August
en|It is to feature six teams promoted from 2009–10 Lega Pro Seconda Divisione; the
en|division winners - F.C. Südtirol, Lucchese and Juve Stabia, and the three playoff winners
en|The remaining 26 teams were to come from the teams that played in 2009–10
en|Pro Prima Divisione that were neither promoted nor relegated. Of those, Arezzo (4th in
en|A), Perugia (11th in Girone A), Rimini (4th in Girone B) and Real Marcianise
en|in Girone B) were also listed by the Covisoc organization as not having met
en|financial requirements to be admitted. On 17 July 2010 these teams were officially excluded
en|On 4 August 2010, the eight vacancies created were filled by the following teams,
en|of which were destined to play in Lega Pro Seconda Divisione for the 2010-11
en|William James Booth is a professor in the department of political science and in
nl|Myrmelachista flavida is een mierensoort uit de onderfamilie van de schubmieren (Formicinae). De wetenschappelijke
en|The church of Our Lady of Mount Carmel and St Simon Stock is a
en|It is a Grade II listed building, built in 1954 to 1959, and designed
en|The Carmelite Priory next door is also a Grade II listed building, built in
en|The church is part of the Roman Catholic Archdiocese of Westminster and is dedicated
en|Media related to Our Lady of Mount Carmel and St Simon Stock, Kensington at
en|Coordinates: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}51°30′14″N 0°11′33″W / 51.503838°N 0.192567°W /
en|Gabriele Meyer-Dennewitz (21 July 1922 – 13 March 2011) was a German painter, graphic
en|Meyer-Dennewitz was born in Leipzig. After attending the Leipzig School of Arts and Crafts
en|1938 to 1940, Gabriele Meyer-Dennewitz studied at the Academy of Visual Arts in Leipzig
en|1941 to 1944 under Karl Miersch, Wilhelm Thiele and Hans Soltmann. During this time
en|received private lessons from Max Schwimmer. After her studies she worked as an assistant
en|In 1950/51, Meyer-Dennwitz was a master student of Max Lingner and Heinrich Ehmsen at
en|Academy of Arts, Berlin. In 1950, she was one of the co-founders of the
en|Bildender Künstler der DDRde. She remained connected to her hometown of Leipzig for a
en|time, from 1953 to 1957 as an assistant and lecturer at the Academy of
en|Arts Leipzig, from 1958 as a lecturer and from 1969 to 1982 as head
en|the Institute for Art Education at the Karl Marx University Leipzig, where she held
en|Professor position at the Institute for Art Education from 1961 to 1982. She is
en|to many children and young people through her prints in schoolbooks of the German
en|Meyer-Dennewitz had already lived in Carwitzde since 1964, initially as a summer residence, and
en|1991 until her death in 2011 all year round. She also ran a children's
en|Meyer-Dennewitz was married twice. Her first husband, Erich Dennewitz, was killed in the Second
en|War. Afterwards she married the graphic artist Wolfgang Meyer. Her son Ekkehard Dennewitzde studied
en|studies in Leipzig, then worked at the Theater Cottbus, the Theater Junge Generationde in
en|the Plauen Theater and was artistic director of the Hessisches Landestheater Marburgde from 1991
en|Study trips took her to Czechoslovakia (1956,1957,1960,1980), the Soviet Union (among others in 1959,
en|Meyer-Dennewitz died in 2011 at the age of 88 in the district of Carwitz,
en|Meyer-Dennewitz was represented at the Art Exhibition of the GDRde in 1953, 1962 and
en|and works by her were shown at the Leipzig district art exhibitions in 1955,
nl|NGC 6317 is een lensvormig sterrenstelsel in het sterrenbeeld Draak. Het hemelobject werd op
nl|Saphenista dexia is een vlinder uit de familie van de bladrollers (Tortricidae). De wetenschappelijke
nl|van de soort is voor het eerst geldig gepubliceerd in 1986 door Razowski &amp;
nl|Diplectrona inermis is een schietmot uit de familie Hydropsychidae. De soort komt voor in
en|Sofie &amp; Cecilia is a historical novel by Canadian author Katherine Ashenburg. The novel
en|attention for being Ashenburg's fiction debut published when she was 72. She was inspired
en|write the book after a visit to Sweden where she learned that despite the
en|that they had the same artistic training, Swedish artist Carl Larsson refused to allow
en|wife Karin to paint after they were married. She initially reached out to her
en|writer Jane Urquhart, hoping she would write about the Larssons, but Urquhart instead encouraged
en|A work of fiction, the titular characters are loosely based on Karin Bergöö Larsson
en|The novel follows the lives of the two titular characters, Sofie Olsson (based on
en|Bergöö Larsson) and Cecilia Vogt (based on Emma Lamm), Swedish women who are both
en|In 1901 Sofie Olsson and her husband Nils, along with their children, travel to
en|Lars Vogt and his wife Cecilia. Though Nils and Lars are artist colleagues and
en|Sofie and Cecilia barely know each other. Sofie admires Cecilia, but comes to believe
en|Sofie is born Sofie Falkner and in 1882 leaves her village to attend the
en|Swedish Academy of Fine Arts. Like the other female students she is segregated from
en|male students and is not allowed to draw nudes. Sofie and the other female
en|settle on drawing scenes drawn from their domestic life and while Sofie does not
en|herself at school she continues to paint. Post-graduation Sofie meets Nils Olsson and while
en|in France the two fall in love and marry. Nils has regressive and sexist
en|towards women painters which Sofie ignores, eventually accepting that she needs to give up
en|and painting once she marries Nils. She settles into domestic life and mostly defers
en|Nils, channelling her creativity into raising their children and decorating their home. The Olsson
en|becomes famous for being an example of Swedish craftsmanship and after Sophia Magdalena of
en|Sofie's artwork, particularly her weaving, attracts attention. Cecilia suggests she market her designs, and
en|Scottish artist of the applied arts, MacDonald Lawrie, is interested in exhibiting her work.
en|declines. She becomes increasingly dissatisfied with her marriage as she hears rumours that Nils
en|fathered children with other women and she continues to grieve the loss of her
en|Sofie and Mr. Lawrie keep up their friendship and Lawrie tells her he loves
en|In 1915 Sofie's eldest son, Markus, dies after an operation. The only time Sofie
en|during her marriage was when she had postpartum depression after Markus was born. When
en|is dead she draws him as she remembers him. Through Markus's death she meets
en|Helmersen, a photographer who photographs the dead. As Markus was interested in photography prior
en|his death Sofie tries to learn a little about photography through Dora, eventually seeing
en|experimental work she has done. Though Sofie does not always admire Dora's work she
en|Cecilia is born into a wealthy Jewish family of textile manufacturers. She meets Lars
en|when he is painting a portrait of her nephew. When they wish to become
en|she is surprised that her family is not upset by his Christianity but because
en|is poor. Lars and Cecilia agree to a secret engagement until Lars can establish
en|as an artist; he does so in four years and the couple marry and
en|to France. While there Cecilia assumes they are happy, but is shocked when she
en|a condom despite the fact that the couple are trying to conceive. Lars admits
en|By 1899 Lars has become so successful the Vogts decide to move back to
en|Cecilia has grown accustomed to Lars's affairs, but still hopes that they will be
en|Lars grows more successful, going to America where he makes enough money that the
en|become rich. They become patrons of the village where Lars was brought up, supporting
en|orphanage and a school teaching adult literacy and craftsmanship. Cecilia tolerates Lars's affairs with
en|Cecilia and Lars decide to turn their home into a museum after their deaths
en|hire a recent university graduate, Lisbeth Gregorius, to help them undertake the project. Cecilia
en|charmed by her as she is completely indifferent to Lars's attempts to seduce her.
en|In 1924 Nils dies shortly after completing his memoirs. Sofie's children try to block
en|due to several unsavoury themes, but to their surprise Sofie does not want the
en|censored and is only angered by the book because it makes no mention of
en|fact that she was a painter and that she was responsible for the design
en|Lars falls out of critical favour as a painter though he remains financially successful.
en|1931 he suffers from a stroke and Cecilia is told he will die quickly.
en|to the doctor's opinion Lars clings to life though now he is wholly dependent
en|By 1933 Cecilia is growing concerned with the rise in anti-semitism while Lisbeth, who
en|still her lover, is unconcerned and thinks she is being too reactionary. At a
en|festival presented by Cecilia, Sofie accidentally sees them almost kissing and begins to suspect
en|members of her family have been aware of for some time: Cecilia and Lisbeth
en|In 1934 MacDonald Lawrie returns to Askebo, Sofie's village, and proposes marriage. Sofie accepts
en|realizes she does not want to live in Scotland and breaks the engagement. As
en|years go by Sofie and Cecilia draw closer together, talking about their marriage problems
en|Sofie shows her paintings to her family and to Cecilia, who suggests that she
en|from the watercolours that were Nils's domain into oil paints. Sofie takes up her
en|and shortly after receives a call from Lisbeth who informs her that Cecilia has
en|Sofie attends Cecilia's funeral where she is buried in a churchyard after her family
en|The novel received mixed reviews. Quill &amp; Quire criticized the novel for being "consistently
nl|Enclisis ruficoxis is een insect dat behoort tot de orde vliesvleugeligen (Hymenoptera) en de
nl|van de gewone sluipwespen (Ichneumonidae). De wetenschappelijke naam van de soort werd voor het
nl|Sylvicola notialis is een muggensoort uit de familie van de venstermuggen (Anisopodidae). De wetenschappelijke
en|The Pontifical Bolivarian University (Spanish: Universidad Pontificia Bolivariana), also referred to as UPB, is
en|private university in Colombia with its main campus in Medellín, where it was founded
en|1936. As of June 2022, the UPB holds the top 4 university in Colombia
en|Top 30 in LATAM. Currently, the university has campuses in other Colombian cities, such
en|Bogotá, Bucaramanga, Montería and Palmira. As of January 2021, the university estimated its nationwide
en|The university offers 74 undergraduate programs, 68 master programs and 10 doctorate programs nationwide.
en|university groups its educational programs under the schools of Architecture And Urbanism, Design, Engineering,
en|Sciences, Law and Political Sciences, Strategic Sciences (Management), Social Sciences, Education and Teaching, and
en|Philosophy and Humanities. The university also operates elementary and high school programs under its
en|The university has several distinguished alumni such as Former President of Colombia Belisario Betancur
en|The university was founded on September 15, 1936, by a decree of the Catholic
en|of Medellín, Monsignor Tiberio de Jesús Salazar y Herrera as the Universidad Católica Bolivariana
en|Catholic Bolivarian University). The UCB started with a small faculty and 78 students enrolled
en|the School of Law and with Monsignor Manuel José Sierra as its first rector.
en|1945, the university received the title of Pontifical, from the Holy See under Pope
en|XII. With the right to use the title of Pontifical, the Pope became the
en|From the university's onset, Monsignor Manuel José Sierra wanted to anchor the university on
en|The university has programs that extend from elementary and high school to undergraduate and
en|The university is made up of 8 Schools (main campus), 19 centers, foundations and
en|and in its satellite campuses, 13 centers, foundations and institutes. The university offers 42
en|As of 2021, the university had 315 docent researchers working within91 research groups across
en|were coordinated by the Integrated Center for the Development of Research (CIDI from its
en|in Spanish). The CIDI seeks to maintain a close and dynamic relationship between industry
en|academia through technology transfer and consulting services. The research groups are based in different
en|with the majority of them in Medellin. The research groups concentrate their efforts in
en|The main campus is located in Medellín and houses the main chapel, student health
en|the main library and the schools of Engineering, Social Sciences, Architecture, and Languages as
en|The Bucaramanga campus opened on July 12, 1991, in the Archdiocesan Seminary. In 1998,
en|established its own home on the Piedecuesta Highway, 7 kilometers away from the city.
en|The university opened its campus in Montería on May 25, 1995. The campus established
en|university's presence in Colombia's Atlantic region with academic programs in law, management, journalism, engineering,
en|electronics, mechanical, agroindustrial, environmental management and several graduate programs. The campus is estimated to
en|The university established its presence in the coffee region of the country through its
en|campus. The university opened the campus in 2001 with programs such as Psychology, Marketing,
en|Resources, Management, and Economics. The university currently has 218 students and it is the
en|UPB is member of different international associations and programs. It is also a chair
en|UNESCO on Human Development and a member of the Foundation for Studies in France.
en|belongs also to the Sígueme Program a group that gathered 10 Colombian universities. UPB
en|agreements with universities in Germany, Argentina, Brazil, Canada, Chile, Spain, France, United Kingdom, Netherlands,
en|UPB has a complete system of documentation and bibliography, with the central library residing
en|a dedicated four-story building. Every school at UPB has its own library interconnected with
nl|Bunder- en Elslooërbos is een Nederlands Natura 2000-gebied (classificatie:Heuvelland, nummer 153) in de Nederlandse
nl|Limburg. Het ligt in de gemeenten Meerssen en Stein. De oppervlakte van het Natura
nl|Het gebied omvat een reeks helling- en bronbossen; het Hoge en Lage Bos bij
nl|het Geulderbos bij Geulle en het Armenbos en het Bunderbos bij Bunde. Ze liggen
nl|de steile, oostelijke helling van het Maasdal tussen Elsloo en Bunde. er bestaan hoogteverschillen
nl|ca. tachtig meter. De bossen bevatten talloze kalkrijke bronnen en beken en worden in
nl|Natura2000 omschrijving gekwalificeerd als 'de mooiste bronbossen in Nederland'. Het is het belangrijkste gebied
nl|Nederland met kalktufbronnen. De eiken-haagbeukenbossen op de steile hellingen bestonden al in de middeleeuwen,
nl|In de bos-ondergroei zijn onder meer bosanemoon, daslook, eenbes en gele anemoon te vinden.
nl|het kalkrijke- en zuurstofrijke bronwater floreert ook het zeldzame goudveil-essenbos. Op kalkafzettingen bij bronnen
nl|een bijzondere combinatie van mossoorten. In het gebied leefden anno 2020 meerdere deelpopulaties van
nl|Broedvogels van oudere bossen als kleine bonte specht, fluiter, vuurgoudhaan, grauwe vliegenvanger en boomklever
nl|in het Bunder- en Elslooërbos algemeen. Bij bronnen en beekjes broedenijsvogel en grote gele
nl|Aamsveen (gebiedsnummer 55)· Abdij Lilbosch &amp; voormalig Klooster Mariahoop (151)· Abtskolk &amp; De Putten
nl|Achter de Voort, Agelerbroek &amp; Voltherbroek (47)· Arkemheen (56) · Bakkeveense Duinen (17)· Bargerveen
nl|Bekendelle (63)· Bemelerberg &amp; Schiepersberg (156)· Bergvennen &amp; Brecklenkampse Veld (46)· Biesbosch (112)· Binnenveld
nl|Bennekomse Meent) (65)· Boddenbroek (52)· Het Bossche Broek (132)· Boetelerveld (41)· Boezems Kinderdijk (106)·
nl|(44)· Boschhuizerbergen (144)· Botshol (83)· Brabantse Wal (128)· Broekvelden, Vettenbroek &amp; Polder Stein (104)·
nl|Bank (168)· Brunssummerheide (155)· Bunder- en Elslooërbos (153)· Buurserzand &amp; Haaksbergerveen (53)· Canisvlietse Kreek
nl|Coepelduynen (96)· De Bruuk (69)· Deelen (14)· De Alde Feanen (13)· De Wilck (102)·
nl|Peel &amp; Mariapeel (139) · Dinkelland (49)· Doggersbank (164)· Donkse Laagten (107)· Drents-Friese Wold
nl|Leggelderveld (27)· Drentsche Aa-gebied (25)· Drouwenerzand (26)· Duinen Ameland (5) · Duinen Den Helder-Callantsoog
nl|Duinen en Lage Land Texel (2) · Duinen Goeree &amp; Kwade Hoek (101) ·
nl|Schiermonnikoog (6) · Duinen Terschelling (4) · Duinen Vlieland (3) · Dwingelderveld (30)· Eemmeer
nl|Gooimeer Zuidoever (77)· Eilandspolder (89)· Elperstroomgebied (28)· Engbertsdijksvenen (40) · Fochteloërveen (23)· Friese Front
nl|Gelderse Poort (67)· Geleenbeekdal (154)· Geuldal (157)· Grensmaas (152)· Grevelingen (115)· Groot Zandbrink (80)·
nl|Gat (124)· Groote Peel (140) · Groote Wielen (9)· Haringvliet (109)· Holtingerveld (29)· Hollands
nl|(111)· IJsselmeer (72)· Ilperveld, Varkensland, Oostzanerveld &amp; Twiske (92)· Kampina &amp; Oisterwijkse Vennen (133)·
nl|(135)· Kennemerland-Zuid (88)· Ketelmeer &amp; Vossemeer (75)· Klaverbank (165)· Kolland en Overlangbroek (81)· Kop
nl|Schouwen (116)· Korenburgerveen (61)· Krammer-Volkerak (114)· Kunderberg (158)· Landgoederen Brummen (58)· Landgoederen Oldenzaal (50)·
nl|(130)· Lauwersmeer (8)· Leekstermeergebied (19)· Leenderbos, Groote Heide &amp; De Plateaux (136)· Lemselermaten (48)·
nl|(79)· Leudal (147)· Liefstinghsbroek (21)· Lingegebied en Diefdijk Zuid (70)· Loevestein, Pompveld &amp; Kornsche
nl|(71)· Lonnekermeer (51)· Leemkuilen (131)· Loonse en Drunense Duinen (131)· Maasduinen (145)· Maas bij
nl|(167)· Manteling van Walcheren (117)· Mantingerbos (31)· Mantingerzand (32)· Markermeer &amp; IJmeer (73)· Markiezaat
nl|Meijendel &amp; Berkheide (97)· Moerputten (132)· Meinweg (149)· Naardermeer (94)· Nieuwkoopse Plassen &amp; De
nl|(103)· Noorbeemden &amp; Hoogbos (161)· Noordhollands Duinreservaat (87)· Noordzeekustzone (7) · Norgerholt (22)· Oeffelter
nl|(141)· Olde Maten &amp; Veerslootslanden (37)· Oostelijke Vechtplassen (95)· Oosterschelde (118)· Oostvaardersplassen (78)· Oude
nl|(108)· Oudegaasterbrekken, Fluessen en omgeving (10)· Oudeland van Strijen (110)· Polder Westzaan (91)· Polder
nl|(93)· Regte Heide &amp; Riels Laag (134)· Roerdal (150)· Rottige Meenthe &amp; Brandemeer (18)·
nl|Heuvelrug (42)· Sarsven en De Banen (146)· Savelsbos (160)· Schoorlse Duinen (86)· Sint-Jansberg (142)·
nl|Pietersberg &amp; Jekerdal (159)· Sneekermeergebied (12)· Solleveld &amp; Kapittelduinen (99)· Springendal &amp; Dal van
